Target Latitude,Target Longitude,Hello
-3.5,142.8333333,Unique
-3.333333333,142.8333333,Unique
-3.316666667,142.8333333,Unique
-3.333333333,142.85,Unique
-1.716666667,142.8666667,Unique
-3.666666667,142.9166667,Unique
-3.35,142.9333333,Unique
-3.4,142.9833333,Unique
-4.083333333,143,Unique
-3.916666667,143,Unique
-3.416666667,143,Unique
-3.333333333,143,Unique
-0.333333333,143,Unique
-3.4,143.0333333,Unique
-3.633333333,143.05,Unique
-3.366666667,143.05,Unique
-4.25,143.0833333,Unique
-3.366666667,143.1,Unique
6.7,143.1,Unique
-4.266666667,143.1333333,Unique
-3.366666667,143.15,Unique
-7.766666667,143.1666667,Unique
-3.666666667,143.1666667,Unique
-3.416666667,143.1666667,Unique
-3.383333333,143.1833333,Unique
-8.583333333,143.25,Unique
-5.416666667,143.25,Unique
-3.5,143.25,Unique
-3.416666667,143.25,Unique
-2.333333333,143.25,Unique
-3.416666667,143.2666667,Unique
-3.666666667,143.3333333,Unique
-3.416666667,143.3333333,Unique
-3.166666667,143.3333333,Unique
-3.45,143.35,Unique
-3.25,143.35,Unique
-3.433333333,143.3833333,Unique
-3.85,143.4166667,Unique
-3.783333333,143.4166667,Unique
-3.583333333,143.4166667,Unique
-3.416666667,143.4166667,Unique
-3.45,143.45,Unique
-3.433333333,143.45,Unique
-3.466666667,143.4666667,Unique
-3.516666667,143.4833333,Unique
-4.166666667,143.5,Unique
-4,143.5,Unique
-3.483333333,143.5,Unique
-3.416666667,143.5,Unique
-3.316666667,143.5333333,Unique
-3.533333333,143.55,Unique
-3.483333333,143.55,Unique
-3.3,143.5666667,Unique
-4.166666667,143.5833333,Unique
-3.583333333,143.5833333,Unique
-3.5,143.5833333,Unique
-3.416666667,143.5833333,Unique
-3.333333333,143.5833333,Unique
-3.233333333,143.5833333,Unique
-3.633333333,143.6,Unique
-3.583333333,143.6333333,Unique
-3.583333333,143.6666667,Unique
-3.416666667,143.6666667,Unique
-3.566666667,143.7,Unique
-3.666666667,143.75,Unique
-3.583333333,143.75,Unique
-3.666666667,143.8,Unique
-3.666666667,143.8333333,Unique
7.366666667,143.8333333,Unique
-3.766666667,143.85,Unique
-3.65,143.8833333,Unique
7.366666667,143.8833333,Unique
-3.75,143.9166667,Unique
-3.666666667,143.9166667,Unique
-3,143.9166667,Unique
7.366666667,143.9166667,Unique
-4.083333333,144,Unique
-4.383333333,144.05,Unique
-3.75,144.05,Unique
-4.083333333,144.0833333,Unique
-3.833333333,144.0833333,Unique
-3.75,144.1666667,Unique
43.43333333,144.2,Unique
-3.916666667,144.25,Unique
-4.4,144.3333333,Unique
-4,144.3333333,Unique
-3.8,144.3333333,Unique
-3.75,144.3333333,Unique
-3.966666667,144.3666667,Unique
-4,144.4166667,Unique
-3.933333333,144.45,Unique
-4.016666667,144.55,Unique
-3.833333333,144.5833333,Unique
-4.9,144.6333333,Unique
13.41666667,144.6333333,Unique
-4.416666667,144.6666667,Unique
-4.166666667,144.6666667,Unique
-4,144.6666667,Unique
-4.166666667,144.6833333,Unique
13.05,144.7,Unique
-4.1,144.7166667,Unique
13.4,144.7166667,Unique
-4.233333333,144.7333333,Unique
-4.416666667,144.75,Unique
-4.166666667,144.75,Unique
-4.083333333,144.75,Unique
-4.333333333,144.8333333,Unique
-4.25,144.8333333,Unique
-4.166666667,144.8333333,Unique
-4.1,144.8333333,Unique
-4.083333333,144.8333333,Unique
13.5,144.8333333,Unique
-4.166666667,144.85,Unique
-4.15,144.85,Unique
13.58333333,144.85,Unique
13.65,144.85,Unique
-4.2,144.8833333,Unique
-5.183333333,144.9,Unique
-4.25,144.9166667,Unique
-4.233333333,144.9166667,Unique
-4.216666667,144.9166667,Unique
-4.2,144.9166667,Unique
-4.166666667,144.9166667,Unique
-4.083333333,144.9166667,Unique
13.51666667,144.9166667,Unique
13.5,144.9333333,Unique
-4.283333333,144.9666667,Unique
-3.983333333,144.9833333,Unique
-3.966666667,144.9833333,Unique
-4.333333333,145,Unique
-4.3,145,Unique
-4.25,145,Unique
-4.133333333,145,Unique
-4.208333333,145.083333,Unique
-4.333333333,145.0833333,Unique
-4.083333333,145.0833333,Unique
20,145.0833333,Unique
-4.4,145.1166667,Unique
-4.366666667,145.15,Unique
-4.416666667,145.1666667,Unique
-4.383333333,145.1666667,Unique
-4.383333333,145.2,Unique
-3.25,145.2,Unique
-4.983333333,145.2166667,Unique
-5.416666667,145.25,Unique
9.916666667,145.25,Unique
-4.583333333,145.3333333,Unique
-4.5,145.3333333,Unique
-4.416666667,145.3333333,Unique
-4.45,145.35,Unique
-5.4,145.4,Unique
-4.483333333,145.4,Unique
-5.083333333,145.4166667,Unique
-4.5,145.4166667,Unique
-5.216666667,145.45,Unique
-4.733333333,145.45,Unique
-5.666666667,145.5,Unique
-4.5,145.5,Unique
16,145.5,Unique
-5.716666667,145.5166667,Unique
-4.583333333,145.5333333,Unique
-4.583333333,145.55,Unique
14.85,145.5666667,Unique
-4.583333333,145.5833333,Unique
15.83333333,145.5833333,Unique
-5.45,145.6166667,Unique
-4.75,145.65,Unique
-5.516666667,145.6666667,Unique
-5.283333333,145.6666667,Unique
-4.75,145.6666667,Unique
-4.8,145.7166667,Unique
-5.416666667,145.7333333,Unique
-8,145.75,Unique
-5.733333333,145.75,Unique
-5.583333333,145.75,Unique
-5.5,145.75,Unique
-5.466666667,145.75,Unique
-5.416666667,145.75,Unique
-5.283333333,145.75,Unique
-4.916666667,145.75,Unique
-4.833333333,145.75,Unique
15.2,145.75,Unique
-5.45,145.7666667,Unique
-5.35,145.7666667,Unique
-5.166666667,145.7666667,Unique
-5.883333333,145.7833333,Unique
-5.083333333,145.7833333,Unique
18.13333333,145.7833333,Unique
-5.208836,145.788189,Unique
-5.5,145.8,Unique
-5.266666667,145.8,Unique
-5.216666667,145.8,Unique
-5.15,145.8,Unique
-5.066666667,145.8,Unique
-4.833333333,145.8,Unique
15.25,145.8,Unique
15.28333333,145.8,Unique
-5.216666667,145.8166667,Unique
-5.2,145.8166667,Unique
-5.166666667,145.8166667,Unique
-5.133333333,145.8166667,Unique
-5.083333333,145.8166667,Unique
-5.5,145.8333333,Unique
-5.25,145.8333333,Unique
-5.216666667,145.8333333,Unique
-4.833333333,145.8333333,Unique
-4.75,145.8333333,Unique
15.03333333,145.8333333,Unique
-4.733333333,145.85,Unique
17.31666667,145.85,Unique
-5.65,145.8833333,Unique
-4.583333333,145.9166667,Unique
-5.5,145.9333333,Unique
-6.25,146,Unique
-4.666666667,146,Unique
-4.583333333,146,Unique
1,146,Unique
13.08333333,146,Unique
18.16666667,146,Unique
-6.116666667,146.05,Unique
-6.05,146.1,Unique
-5.516666667,146.15,Unique
-5.55,146.1666667,Unique
-5.5,146.1666667,Unique
-4.333333333,146.1666667,Unique
-4.833333333,146.2166667,Unique
-6.333333333,146.25,Unique
-5.666666667,146.25,Unique
-5.583333333,146.25,Unique
-5.954167,146.375,Unique
-5.633333333,146.4666667,Unique
-8.833333333,146.5,Unique
-5.666666667,146.5,Unique
-6.633333333,146.6333333,Unique
-5.766666667,146.65,Unique
-5.683333333,146.6666667,Unique
-6.583333333,146.75,Unique
-5.833333333,146.75,Unique
-5.75,146.75,Unique
-6.55,146.7833333,Unique
-6.833333333,146.8166667,Unique
-6.666666667,146.8333333,Unique
-5.833333333,146.8333333,Unique
-8.5,146.9166667,Unique
-7.083333333,146.9166667,Unique
-6.416666667,146.9166667,Unique
-5,146.9166667,Unique
-6.716666667,146.9833333,Unique
-6.74143,146.989626,Unique
-7.2,147,Unique
-7.183333333,147,Unique
-7.166666667,147,Unique
-7.083333333,147,Unique
-6.95,147,Unique
-6.75,147,Unique
-6.716666667,147,Unique
-6.666666667,147,Unique
-6.5,147,Unique
-2.25,147,Unique
-2,147,Unique
2,147,Unique
8,147,Unique
-7.066666667,147.0166667,Unique
-6.966666667,147.0166667,Unique
-6.75,147.0166667,Unique
-6.733333333,147.0166667,Unique
-6.716666667,147.0166667,Unique
-5.91422,147.035515,Unique
-7.05711,147.044845,Unique
-7.066666667,147.05,Unique
-7.033333333,147.0666667,Unique
-7.016666667,147.0666667,Unique
-7.25,147.0833333,Unique
-7.166666667,147.0833333,Unique
-7.083333333,147.0833333,Unique
-7.016666667,147.1166667,Unique
-9.416666667,147.1333333,Unique
-7.166666667,147.1666667,Unique
-6.833333333,147.1666667,Unique
-6.5,147.1666667,Unique
-6,147.1666667,Unique
-5.916666667,147.1666667,Unique
-2.083333333,147.1666667,Unique
-2.016666667,147.25,Unique
-2,147.25,Unique
1.916666667,147.25,Unique
-2.016666667,147.2666667,Unique
-2.1,147.3,Unique
-1.966666667,147.3,Unique
-2.271439,147.306406,Unique
-5.95,147.3166667,Unique
-1.95,147.3166667,Unique
-7.5,147.3333333,Unique
-6.75,147.3333333,Unique
-5.916666667,147.3333333,Unique
-2.533333333,147.3333333,Unique
-2.016666667,147.35,Unique
-1.933333333,147.35,Unique
-2.05,147.3666667,Unique
-2.35,147.3833333,Unique
-2.05,147.4,Unique
-2,147.4,Unique
-9.083333333,147.4166667,Unique
-2.083333333,147.4166667,Unique
-2.066666667,147.4166667,Unique
-5.966666667,147.4333333,Unique
-2.05,147.4333333,Unique
-6.75,147.5,Unique
-6.666666667,147.5,Unique
-6.416666667,147.5,Unique
-6.4,147.5,Unique
-2,147.5,Unique
-6.016666667,147.5166667,Unique
-6.033333333,147.5333333,Unique
-9.3,147.5666667,Unique
-6.166666667,147.5833333,Unique
-6.083333333,147.5833333,Unique
-2,147.5833333,Unique
-9.3,147.6,Unique
-9.166666667,147.6,Unique
-9.233333333,147.6333333,Unique
7.7,147.6333333,Unique
-9.133333333,147.6666667,Unique
-7.833333333,147.6666667,Unique
-6.25,147.6666667,Unique
-6.166666667,147.6666667,Unique
-9.116666667,147.7,Unique
-9.916666667,147.75,Unique
-9.1,147.75,Unique
-6.5,147.75,Unique
-6.416666667,147.75,Unique
-6.333333333,147.75,Unique
-5.25,147.75,Unique
-9,147.7833333,Unique
-8.983333333,147.7833333,Unique
-8.966666667,147.8,Unique
-8.95,147.8,Unique
-6.3,147.8166667,Unique
-7.342728,147.81981,Unique
-8.966666667,147.8333333,Unique
-6.666666667,147.8333333,Unique
-6.583333333,147.8333333,Unique
-6.5,147.8333333,Unique
-6.416666667,147.8333333,Unique
-6.4,147.8333333,Unique
-2.25,147.8333333,Unique
-6.620789,147.853767,Unique
-7.933333333,147.8833333,Unique
-6.683333333,147.8833333,Unique
-9.416666667,147.9166667,Unique
-8.083333333,147.9166667,Unique
-6.75,147.9166667,Unique
-5.666666667,147.9166667,Unique
-5.633333333,147.95,Unique
-8.047212,147.993309,Unique
-6,148,Unique
-8.65,148.0166667,Unique
-8.033333333,148.0166667,Unique
-7.8,148.0333333,Unique
-8.933333333,148.05,Unique
-8.866666667,148.1333333,Unique
-8.05,148.1333333,Unique
-5.533333333,148.1333333,Unique
-8.833333333,148.1666667,Unique
-8.083333333,148.1666667,Unique
-8.55,148.1833333,Unique
-8.266666667,148.2,Unique
-8.472085,148.233333,Unique
-8.472085,148.234293,Unique
-5.666666667,148.25,Unique
-8.783333333,148.2833333,Unique
-8.616666667,148.2833333,Unique
-8.580698,148.29965,Unique
-8.8,148.3,Unique
-8.617455,148.30538,Unique
-8.634426,148.313724,Unique
-8.616667,148.316666,Unique
-8.766666667,148.3166667,Unique
-8.804099,148.320948,Unique
-8.666666667,148.3333333,Unique
-8.65,148.3333333,Unique
-8.583333333,148.3333333,Unique
-5.5,148.3333333,Unique
-8.733333333,148.35,Unique
-8.733333333,148.3666667,Unique
-5.466666667,148.3666667,Unique
-8.635757,148.368853,Unique
-8.75,148.4166667,Unique
-8.666666667,148.4166667,Unique
-5.416666667,148.4166667,Unique
-5.45,148.416667,Unique
-8.660055,148.418701,Unique
-8.682686,148.423689,Unique
-8.674806,148.423919,Unique
-8.680378,148.436864,Unique
-8.679881,148.437242,Unique
-8.733333333,148.4666667,Unique
-8.25,148.5,Unique
-5.583333333,148.5,Unique
-2.833333333,148.5,Unique
-5.483333333,148.5333333,Unique
-8.9,148.55,Unique
-5.916666667,148.5833333,Unique
-5.5,148.5833333,Unique
-2.05,148.5833333,Unique
-1.25,148.5833333,Unique
-1.833333333,148.6,Unique
-5.483333333,148.6333333,Unique
-5.833333333,148.6666667,Unique
-4.583333333,148.75,Unique
-5.5,148.7666667,Unique
-3.333333333,148.8333333,Unique
-4.216666667,148.8666667,Unique
-6.016666667,148.8833333,Unique
-5.466666667,148.95,Unique
-6.633333333,149,Unique
-4,149,Unique
-6.166438,149.03341,Unique
-6.166666667,149.0666667,Unique
-6.15,149.0666667,Unique
-6.133333333,149.0666667,Unique
-6.216666667,149.0833333,Unique
-6.183333333,149.0833333,Unique
-6.166666667,149.0833333,Unique
-6.083333333,149.15,Unique
-4.9,149.15,Unique
-9.466666667,149.1666667,Unique
-6,149.1666667,Unique
-5.55,149.1666667,Unique
-4.916666667,149.1666667,Unique
-6.016666667,149.1833333,Unique
-5.633333333,149.1833333,Unique
-5.55,149.1833333,Unique
7.366666667,149.1833333,Unique
-5.566666667,149.2,Unique
7.35,149.2,Unique
-5.583333333,149.25,Unique
6.7,149.3166667,Unique
-9,149.3333333,Unique
-4.666666667,149.3333333,Unique
-4.616666667,149.3333333,Unique
-4.666666667,149.5,Unique
-4.716666667,149.55,Unique
-4.666666667,149.55,Unique
-5.783333333,149.6333333,Unique
-5.483333333,149.65,Unique
-1.416666667,149.6666667,Unique
-1.25,149.6666667,Unique
1.75,149.6666667,Unique
2,149.6666667,Unique
2.75,149.6666667,Unique
-2.6,149.7,Unique
-5.566666667,149.7333333,Unique
-2.6,149.7333333,Unique
-2.5,149.8333333,Unique
-5.4,149.8666667,Unique
-5.25,149.9166667,Unique
-36.733333,149.983333,Unique
-6.333333333,150,Unique
-5.333333333,150,Unique
-4.333333333,150,Unique
1.5,150,Unique
47,150,Unique
-4.783333333,150.0666667,Unique
-4.333333333,150.0666667,Unique
-9.7,150.0833333,Unique
-5.333333333,150.0833333,Unique
8.983333333,150.1166667,Unique
-5.5,150.2166667,Unique
-18.08333333,150.2333333,Unique
-9.366666667,150.2333333,Unique
-6.116666667,150.2333333,Unique
-9.333333333,150.25,Unique
-5.666666667,150.25,Unique
-2.5,150.25,Unique
-8.533333333,150.3,Unique
-6.316666667,150.3,Unique
-6.270793,150.332073,Unique
-6.333333333,150.3333333,Unique
-4.333333333,150.3333333,Unique
-6.283333333,150.35,Unique
-37.41666667,150.3666667,Unique
-6.266666667,150.3666667,Unique
-9.4,150.3833333,Unique
-10.31666667,150.4166667,Unique
-6.5,150.4166667,Unique
-5.5,150.4166667,Unique
-6.283333333,150.4333333,Unique
-6.266666667,150.45,Unique
-4,150.45,Unique
-6.216666667,150.4666667,Unique
-5.433333333,150.4833333,Unique
10.25,150.4833333,Unique
-5.5,150.5,Unique
-5.5,150.5833333,Unique
-5.416666667,150.5833333,Unique
-2.7,150.65,Unique
-10.58333333,150.6666667,Unique
-10.33333333,150.6666667,Unique
-2.655939,150.685867,Unique
-6.5,150.75,Unique
-2.583301,150.778603,Unique
-2.683333333,150.8,Unique
-2.579032,150.807331,Unique
-4.166666667,150.8333333,Unique
-2.583333333,150.8333333,Unique
-6.2,150.85,Unique
-6.183333333,150.85,Unique
-2.733333333,150.85,Unique
-5.366666667,150.8666667,Unique
2.6,150.8666667,Unique
-9.75,150.9,Unique
-9.666666667,150.9166667,Unique
-8.516666667,150.9166667,Unique
-4.283333333,150.9166667,Unique
-2.966666667,150.9666667,Unique
10.65,150.9666667,Unique
-6,151,Unique
-10.5,151.0833333,Unique
-4.083333333,151.1666667,Unique
-9.916666667,151.25,Unique
-34.26666667,151.3166667,Unique
-4.966666667,151.3166667,Unique
-8.666666667,151.3333333,Unique
-5,151.3333333,Unique
-4.5,151.4166667,Unique
-10.75,151.5,Unique
-7.583333333,151.5,Unique
-5.633333333,151.5,Unique
-5.583333333,151.5,Unique
-5.566667,151.5,Unique
0.25,151.5,Unique
-4.183333333,151.5333333,Unique
-4.166666667,151.5333333,Unique
-4.366666667,151.55,Unique
-7.733333333,151.5833333,Unique
-5.666666667,151.5833333,Unique
-4.45,151.6,Unique
-3.183333333,151.6166667,Unique
-4.9,151.6333333,Unique
-7.666666667,151.6666667,Unique
-4.583333333,151.6666667,Unique
-4.126448,151.706826,Unique
-4.2,151.7666667,Unique
7.233333333,151.7833333,Unique
7.366666667,151.8,Unique
-5,151.8333333,Unique
7.333333333,151.8333333,Unique
7.5,151.8333333,Unique
7.433333333,151.8666667,Unique
7.373889,151.872222,Unique
7.3,151.8833333,Unique
7.35,151.8833333,Unique
7.383333333,151.8833333,Unique
7.415,151.9166667,Unique
-4.25,151.9333333,Unique
7.283333333,151.9333333,Unique
-5.166666667,151.9833333,Unique
7.183333333,151.9833333,Unique
8.666666667,152,Unique
-4.966666667,152.0166667,Unique
-4.966666667,152.0333333,Unique
46.96666667,152.0333333,Unique
-4.316666667,152.05,Unique
-4.283333333,152.0666667,Unique
-5.083333333,152.0833333,Unique
46.96666667,152.0833333,Unique
-4.2,152.1166667,Unique
-4.183333333,152.1166667,Unique
-4.325175,152.131516,Unique
-4.2,152.1333333,Unique
-4.48333,152.15,Unique
-4.36667,152.15,Unique
-4.316666667,152.15,Unique
-4.183333333,152.15,Unique
-4.191286,152.162657,Unique
-5.333333333,152.1666667,Unique
-4.216666667,152.1666667,Unique
-4.201955,152.167334,Unique
-4.4,152.1833333,Unique
-4.316666667,152.1833333,Unique
-4.266666667,152.1833333,Unique
-4.133333333,152.1833333,Unique
-4.229885,152.185671,Unique
-4.38333,152.2,Unique
-4.35,152.2,Unique
-4.283333333,152.2,Unique
-4.25,152.2,Unique
-4.2,152.2,Unique
-4.233333333,152.2166667,Unique
-4.2,152.2166667,Unique
-4.316666667,152.2333333,Unique
-4.25,152.2333333,Unique
-10.91666667,152.25,Unique
-10.45,152.25,Unique
-10.25,152.25,Unique
-4.5,152.25,Unique
-4.333333333,152.25,Unique
-4.316666667,152.25,Unique
-4.25,152.25,Unique
-4.366666667,152.2833333,Unique
-4.4,152.3166667,Unique
-4.48333,152.33333,Unique
-4.416666667,152.3333333,Unique
-4.333333333,152.3333333,Unique
8.683333333,152.3333333,Unique
-4.49794,152.33486,Unique
-4.333333333,152.35,Unique
-32.7,152.3833333,Unique
-4.566666667,152.4,Unique
-4.4,152.4,Unique
-4.366666667,152.4,Unique
-10.75,152.4166667,Unique
-4.333333333,152.4166667,Unique
-4.116666667,152.4333333,Unique
-4.233333333,152.4666667,Unique
-4.166666667,152.4666667,Unique
-4.216666667,152.4833333,Unique
-10.71666667,152.5,Unique
-3.666666667,152.5,Unique
-5.283333333,152.55,Unique
-4.5275,152.560556,Unique
-35.36666667,152.6,Unique
-10.66666667,152.6833333,Unique
-4.216666667,152.6833333,Unique
-4.55,152.7,Unique
-4.65,152.75,Unique
-1.916666667,152.75,Unique
-4.666666667,152.7833333,Unique
-5.583333333,152.8333333,Unique
-4.75,152.8333333,Unique
-3.85,152.8333333,Unique
-4.8,152.8666667,Unique
25.71666667,152.9,Unique
-4.833333333,152.9166667,Unique
-9.233333333,152.9333333,Unique
-11.13333333,153,Unique
-4.4,153,Unique
-9.233333333,153.0333333,Unique
-4.7,153.05,Unique
-20.33333333,153.1333333,Unique
-11.46666667,153.1666667,Unique
-4.366666667,153.1833333,Unique
48.08333333,153.2,Unique
-10.83333333,153.4666667,Unique
-4.083333333,153.6666667,Unique
5.333333333,153.7333333,Unique
-29.93333333,153.75,Unique
24.2,153.75,Unique
-6.666666667,153.8333333,Unique
-32.2,154.1,Unique
-11.41666667,154.1,Unique
8.15,154.2833333,Unique
-5.1,154.5166667,Unique
-5.133333333,154.55,Unique
-5.233333333,154.5666667,Unique
-5.5,154.5833333,Unique
-5.366666667,154.6,Unique
-5.516666667,154.6333333,Unique
-5.5,154.6333333,Unique
-5.45,154.6333333,Unique
-5.466666667,154.65,Unique
-5.45,154.65,Unique
-5.4,154.65,Unique
-5.466666667,154.6666667,Unique
-5.4,154.6666667,Unique
-5.422222,154.6725,Unique
-5.6,154.6833333,Unique
-5.466666667,154.7,Unique
-5.416666667,154.7,Unique
-5.4,154.7,Unique
-5.533333333,154.7166667,Unique
-5.433333333,154.7166667,Unique
1.073611,154.7225,Unique
-6.483333333,154.7333333,Unique
-5.816666667,154.7333333,Unique
-5.65,154.7333333,Unique
-5.516666667,154.7333333,Unique
-5.5,154.7333333,Unique
-5.483333333,154.7333333,Unique
-7.483333333,154.75,Unique
-5.6,154.75,Unique
-5.55,154.75,Unique
-5.483333333,154.75,Unique
-5.416666667,154.75,Unique
49.33333333,154.75,Unique
-5.516666667,154.7666667,Unique
-5.433333333,154.7666667,Unique
-5.7,154.7833333,Unique
-5.466666667,154.7833333,Unique
49.41666667,154.7833333,Unique
-5.483333333,154.8,Unique
-5.55,154.8166667,Unique
-5.516666667,154.8333333,Unique
-5.5,154.8333333,Unique
-5.783333333,154.85,Unique
-5.5,154.9,Unique
-5.533333333,154.9166667,Unique
-5.716666667,154.9333333,Unique
3.85,154.9666667,Unique
-6.183333333,155,Unique
-6.35,155.0333333,Unique
-6.25,155.0333333,Unique
-5.55,155.0333333,Unique
-5.55,155.05,Unique
-6.583333333,155.0833333,Unique
-5.933333333,155.1,Unique
-5.566666667,155.1166667,Unique
-6.6,155.1333333,Unique
-6.566666667,155.1666667,Unique
7.633333333,155.1666667,Unique
-6.483333333,155.1833333,Unique
-6.25,155.1833333,Unique
-5.816666667,155.2,Unique
-5.75,155.2,Unique
-6.483333333,155.2166667,Unique
-5.866666667,155.2166667,Unique
-6.583333333,155.2333333,Unique
-5.866666667,155.2333333,Unique
50.06666667,155.2333333,Unique
-6.583333333,155.25,Unique
-6.283333333,155.25,Unique
-6.2,155.25,Unique
-5.95,155.25,Unique
-6.4,155.2666667,Unique
-6.116666667,155.2666667,Unique
-5.9,155.2666667,Unique
-6.266666667,155.2833333,Unique
-6.6666666,155.3,Unique
-6.766666667,155.3166667,Unique
-6.516666667,155.3166667,Unique
-6.416666667,155.3333333,Unique
-6.716666667,155.35,Unique
